ID,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CA,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DA,DC,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EA,EC,ED,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FA,FC,FD,FE,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GA,GC,GD,GE,GF,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HA,HC,HD,HE,HF,HG,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,IA,IC,ID,IE,IF,IG,IH,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KA,KC,KD,KE,KF,KG,KH,KI,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LA,LC,LD,LE,LF,LG,LH,LI,LK,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MA,MC,MD,ME,MF,MG,MH,MI,MK,ML,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NA,NC,ND,NE,NF,NG,NH,NI,NK,NL,NM,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PA,PC,PD,PE,PF,PG,PH,PI,PK,PL,PM,PN,PP,PQ,PR,PS,PT,PV,PW,PY,QA,QC,QD,QE,QF,QG,QH,QI,QK,QL,QM,QN,QP,QQ,QR,QS,QT,QV,QW,QY,RA,RC,RD,RE,RF,RG,RH,RI,RK,RL,RM,RN,RP,RQ,RR,RS,RT,RV,RW,RY,SA,SC,SD,SE,SF,SG,SH,SI,SK,SL,SM,SN,SP,SQ,SR,SS,ST,SV,SW,SY,TA,TC,TD,TE,TF,TG,TH,TI,TK,TL,TM,TN,TP,TQ,TR,TS,TT,TV,TW,TY,VA,VC,VD,VE,VF,VG,VH,VI,VK,VL,VM,VN,VP,VQ,VR,VS,VT,VV,VW,VY,WA,WC,WD,WE,WF,WG,WH,WI,WK,WL,WM,WN,WP,WQ,WR,WS,WT,WV,WW,WY,YA,YC,YD,YE,YF,YG,YH,YI,YK,YL,YM,YN,YP,YQ,YR,YS,YT,YV,YW,YY
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.17,2.17,0,0,2.17,0,0,2.17,0,2.17,0,2.17,0,0,0,2.17,0,2.17,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,4.35,0,2.17,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,2.17,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,1.19,1.19,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,1.19,1.19,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.19,0,0,0,0,0,1.19,0,0,0,0,0,1.19,0,1.19,0,1.19,0,0,1.19,0,1.19,0,0,0,0,1.19,0,0,0,1.19,2.38,2.38,0,0,0,0,1.19,3.57,0,0,1.19,1.19,1.19,0,0,1.19,0,0,0,0,1.19,1.19,0,0,0,0,0,0,1.19,1.19,0,0,0,1.19,0,0,1.19,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.19,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.19,0,2.38,1.19,0,0,0,0,1.19,0,0,1.19,0,3.57,0,0,0,1.19,1.19,0,0,0,2.38,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,1.19,0,2.38,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.19,2.38,0,0,0,0,0,0,1.19,1.19,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,2.94,0,0,0,0,2.94,8.82,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,2.94,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,11.76,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,4.44,0,4.44,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,4.44,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,4.44,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,4.44,0,2.22,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,2.22,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,2.22,2.22,0,0,0,0,0,0,2.22,0,0,2.22,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,3.57,0,0,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,1.79,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,1.79,0,0,0,0,1.79,0,0,0,0,0,0,0,1.79,0,0,0,0,7.14,0,0,0,0,1.79,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,1.79,0,0,0,3.57,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,1.79,0,0,0,0,1.79,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.79,0,1.79,0,0,1.79,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,2.86,0,0,0,2.86,2.86,0,0,0,0,2.86,0,0,0,0,0,0,0,2.86,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86,5.71,0,0,0,2.86,0,0,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,5.71,2.86,0,0,2.86,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,3.23,0,0,3.23,0,0,3.23,0,0,0,3.23,0,3.23,0,3.23,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,3.23,3.23,0,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,0,0,2.04,2.04,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,2.04,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,2.04,0,0,0,0,2.04,0,0,2.04,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,4.08,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,4.08,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,0,0,0
231,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,1.69,0,1.69,0,1.69,0,0,0,0,1.69,1.69,0,0,0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,1.69,1.69,0,0,0,0,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,1.69,0,0,0,5.08,0,1.69,0,5.08,0,0,0,0,1.69,0,1.69,0,1.69,0,0,0,1.69,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,1.69,1.69,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,1.69,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0
232,0,0,0,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,2.41,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,1.2,0,0,1.2,1.2,0,0,0,0,0,2.41,0,0,0,1.2,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,1.2,0,0,0,0,1.2,0,1.2,2.41,0,0,0,0,2.41,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,1.2,2.41,0,1.2,0,1.2,0,0,1.2,1.2,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,1.2,0,0,0,0,1.2,0,0,0,0,1.2,0,0,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,1.2,2.41,0,0,0,0,0,0,0,0,0,0,0,2.41,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,1.2,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,1.2,0,0,1.2,0,0,0,1.2,2.41,0,0,0,0,0,0,1.2,0,0,0,1.2,1.2,1.2,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1.28,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,2.56,0,0,1.28,1.28,2.56,0,0,1.28,0,0,0,0,1.28,0,3.85,0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,2.56,0,0,1.28,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,1.28,0,1.28,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,2.56,0,0,1.28,1.28,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.28,0,1.28,0,0,0,1.28,0,0,0,0,1.28,0,0,1.28,0,0,1.28,0,1.28,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,2.56,0,0,0,0,3.85,0,1.28,2.56,1.28,0,0,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,1.28,1.28,0,2.56,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,1.28,1.28,0,0,0,1.28,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,3.51,1.75,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,3.51,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,3.51,0,0,1.75,0,0,1.75,0,0,1.75,0,1.75,0,0,0,1.75,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,3.51,0,0,0,1.75,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,1.75,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,1.75,0,1.75,0,1.75,0,0,0,0,1.75,1.75,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,1.75,0,0,1.75,1.75,1.75,0,0,1.75,0,0,0,0,0,3.51,0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4.55,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,2.27,0,4.55,0,0,0,0,2.27,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.27,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2.27,0,0,0,0,0,0,2.27,0,0,0,2.27,0,2.27,4.55,0,0,0,2.27,2.27,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,4.55,0,0,0,0,0,0,2.27,0,0,0,0,0,0,2.27,0,0,0,2.27,0,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.27,0,2.27,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0
236,0,0,0,1.33,1.33,0,0,0,0,1.33,0,0,0,0,4,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,1.33,0,0,1.33,0,0,0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,1.33,1.33,1.33,0,0,0,0,0,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33,1.33,0,1.33,1.33,0,0,0,1.33,0,1.33,0,1.33,0,0,2.67,0,0,0,0,0,1.33,2.67,0,0,0,0,0,2.67,0,0,0,0,0,0,0,1.33,2.67,0,0,1.33,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,1.33,0,0,1.33,0,0,1.33,0,0,0,0,1.33,1.33,0,1.33,0,0,1.33,0,0,0,2.67,0,0,1.33,1.33,0,0,0,0,2.67,1.33,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1.33,0,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.33,0,2.67,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0,1.33,0,0,0
